time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1991-08-03T08:44:48.140Z,41.923,23.172,10,2.5,md,,,,1.3,us,usp0004uy6,2014-11-07T00:49:02.602Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-07-26T12:44:42.560Z,42.657,24.12,10,3,md,,,,1.3,us,usp0004unm,2014-11-07T00:48:58.816Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-07-23T11:55:31.510Z,41.8,22.851,10,2.8,ml,,,,0.9,us,usp0004uhe,2014-11-07T00:48:57.495Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-07-23T11:10:54.260Z,41.281,23.653,13.1,2.2,ml,,,,0.7,us,usp0004uhb,2014-11-07T00:48:57.471Z,Greece-Bulgaria border region,earthquake,,3.6,,,reviewed,us,sko
1991-07-19T10:08:07.200Z,42.004,24.731,10,2.9,md,,,,0.5,us,usp0004uc4,2014-11-07T00:48:55.995Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-07-18T23:09:10.910Z,41.895,23.333,10,2.4,md,,,,0.6,us,usp0004ubb,2014-11-07T00:48:55.912Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-07-03T15:33:15.190Z,41.896,23.369,5,2.9,md,,,,1,us,usp0004tr5,2014-11-07T00:48:51.473Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-07-02T01:20:23.920Z,41.713,22.861,10,1.9,ml,,,,0.3,us,usp0004tnx,2014-11-07T00:48:50.345Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-07-01T11:09:55.850Z,41.891,22.834,10,1.9,ml,,,,0.3,us,usp0004tn6,2014-11-07T00:48:49.821Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-07-01T02:27:19.200Z,41.828,22.88,10,2.5,md,,,,0.3,us,usp0004tmu,2014-11-07T00:48:49.542Z,Macedonia,earthquake,,,,,reviewed,us,the
1991-06-29T22:27:23.940Z,41.759,22.901,10,2.5,ml,,,,0.5,us,usp0004tjt,2014-11-07T00:48:47.829Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-06-29T21:39:09.320Z,41.744,22.879,10,2.1,ml,,,,0.4,us,usp0004tjq,2014-11-07T00:48:47.821Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-06-28T08:09:52.820Z,41.479,29.303,10,3,md,,,,0.2,us,usp0004tgv,2014-11-07T00:48:47.645Z,western Turkey,earthquake,,,,,reviewed,us,isk
1991-06-28T08:05:54.940Z,41.345,29.279,10,2.9,md,,,,0.9,us,usp0004tgu,2014-11-07T00:48:47.644Z,western Turkey,earthquake,,,,,reviewed,us,isk
1991-06-23T19:10:41.520Z,41.301,23.419,12.7,2.5,ml,,,,0.7,us,usp0004tav,2014-11-07T00:48:46.879Z,Greece-Bulgaria border region,earthquake,,2.7,,,reviewed,us,sko
1991-06-03T10:01:31.900Z,41.69,27.864,10,2.8,md,,,,0.7,us,usp0004sey,2014-11-07T00:48:41.699Z,western Turkey,earthquake,,,,,reviewed,us,isk
1991-06-01T20:00:41.700Z,41.452,23.002,10,2.2,md,,,,0.6,us,usp0004sd1,2014-11-07T00:48:40.913Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-06-01T13:48:49.930Z,41.431,22.999,10,1.8,md,,,,0.5,us,usp0004scw,2014-11-07T00:48:40.873Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-06-01T13:42:03.140Z,41.526,23.013,10,1.5,ml,,,,0.2,us,usp0004scv,2014-11-07T00:48:40.865Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1991-06-01T11:37:42.530Z,41.53,22.304,5,2.1,ml,,,,0.9,us,usp0004scp,2014-11-07T00:48:40.802Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-05-31T11:17:52.920Z,41.726,23.824,10,2.6,ml,,,,0.5,us,usp0004sb8,2014-11-07T00:48:38.387Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1991-05-31T03:48:01.540Z,41.99,23.089,10,1.6,ml,,,,0.3,us,usp0004sar,2014-11-07T00:48:38.273Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1991-05-30T11:55:53.040Z,41.849,22.331,10,2.2,ml,,,,0.5,us,usp0004s9b,2014-11-07T00:48:38.091Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-05-27T19:14:35.640Z,41.294,22.489,11.6,3.2,md,,,,0.5,us,usp0004s5c,2014-11-07T00:48:37.696Z,Macedonia,earthquake,,3.4,,,reviewed,us,the
1991-05-14T13:57:17.880Z,41.837,24.318,10,2.3,ml,,,,0.6,us,usp0004rn3,2014-11-07T00:48:35.354Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-05-14T11:26:46.940Z,42.3,24.147,10,2.5,ml,,,,0.8,us,usp0004rmw,2014-11-07T00:48:35.332Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-05-14T08:28:11.390Z,41.436,22.304,10,2.5,ml,,,,0.9,us,usp0004rmk,2014-11-07T00:48:35.312Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-05-11T02:42:02.850Z,41.311,28.894,10,2.3,md,,,,0.3,us,usp0004rg3,2014-11-07T00:48:33.904Z,western Turkey,earthquake,,,,,reviewed,us,isk
1991-05-10T12:14:37.480Z,42.58,23.984,10,2.6,md,,,,0.3,us,usp0004rfd,2014-11-07T00:48:33.779Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-05-03T15:22:35.450Z,41.291,29.048,10,3.1,md,,,,0.9,us,usp0004r6a,2014-11-07T00:48:32.125Z,western Turkey,earthquake,,,,,reviewed,us,isk
1991-05-01T09:11:14.500Z,41.44,29.289,10,2.8,md,,,,0.3,us,usp0004r3c,2014-11-07T00:48:31.144Z,western Turkey,earthquake,,,,,reviewed,us,isk
1991-04-29T23:29:08.680Z,42.228,28.052,10,3.1,md,,,,0.4,us,usp0004r14,2014-11-07T00:48:28.414Z,Black Sea,earthquake,,,,,reviewed,us,isk
1991-04-29T04:01:37.330Z,41.712,24.266,10,2.7,md,,,,0.9,us,usp0004qz1,2014-11-07T00:48:27.942Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-04-04T12:28:07.440Z,42.458,24.127,10,2.5,md,,,,0.9,us,usp0004pxk,2014-11-07T00:48:19.042Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-03-29T23:28:33.980Z,41.669,23.023,10,2.5,md,,,,0.6,us,usp0004pqv,2014-11-07T00:48:15.186Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-03-29T13:15:58.650Z,43.037,23.718,10,2.6,md,,,,1,us,usp0004pq7,2014-11-07T00:48:15.114Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-03-22T13:43:56.560Z,42.681,24.044,10,2.7,md,,,,1.5,us,usp0004pcw,2014-11-07T00:48:13.580Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-03-22T13:22:12.430Z,42.573,24.139,5,2.8,md,,,,1.1,us,usp0004pct,2014-11-07T00:48:13.569Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-03-20T13:35:28.530Z,42.544,24.079,10,3,md,,,,1,us,usp0004pa4,2014-11-07T00:48:13.236Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-03-19T19:39:50.330Z,41.742,22.904,5,2.5,md,,,,0.7,us,usp0004p94,2014-11-07T00:48:13.136Z,Macedonia,earthquake,,,,,reviewed,us,the
1991-03-17T08:29:39.010Z,41.894,23.228,10,2.7,md,,,,1.1,us,usp0004p5q,2014-11-07T00:48:12.620Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-03-15T11:38:46.740Z,41.708,22.97,5,2.9,md,,,,0.5,us,usp0004p2w,2014-11-07T00:48:12.180Z,Macedonia,earthquake,,,,,reviewed,us,the
1991-03-11T19:21:15.500Z,41.737,22.903,5,1.3,ml,,,,0.3,us,usp0004ny6,2014-11-07T00:48:11.516Z,Macedonia,earthquake,,,,,reviewed,us,sko
1991-03-11T19:15:08.740Z,41.734,22.894,5,2.8,md,,,,1.4,us,usp0004ny4,2014-11-07T00:48:11.512Z,Macedonia,earthquake,,,,,reviewed,us,the
1991-03-08T05:25:43.040Z,41.995,24.289,10,3.3,md,,,,1.2,us,usp0004nt8,2014-11-07T00:48:10.465Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-02-22T04:43:46.600Z,41.285,25.305,10,2.7,md,,,,1.4,us,usp0004n8u,2014-11-07T00:48:04.352Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1991-02-09T08:56:40.710Z,42.392,23.642,10,3.5,mb,,,,1,us,usp0004mr8,2014-11-07T00:47:58.917Z,Bulgaria,earthquake,,,,1,reviewed,us,us
1991-02-06T10:45:10.750Z,41.902,22.999,11.8,3,md,,,,1.1,us,usp0004mmf,2014-11-07T00:47:58.203Z,Bulgaria,earthquake,,5.5,,,reviewed,us,ath
1991-01-25T03:23:35.880Z,42.761,27.824,10,3.4,md,,,,1,us,usp0004m44,2014-11-07T00:47:52.398Z,Bulgaria,earthquake,,,,,reviewed,us,isk
1991-01-17T10:54:07.050Z,41.497,23.578,5,2.2,md,,,,0.6,us,usp0004ksz,2014-11-07T00:47:50.592Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-01-16T15:41:55.080Z,41.319,23.264,5,2.5,md,,,,0.3,us,usp0004ks6,2014-11-07T00:47:50.535Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,the
1991-01-16T14:45:28.510Z,41.322,23.25,5,3.3,md,,,,0.8,us,usp0004ks3,2014-11-07T00:47:50.525Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,ath
1991-01-16T14:43:24.220Z,41.335,23.27,10,2.1,md,,,,0.5,us,usp0004ks2,2014-11-07T00:47:50.523Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,the
1991-01-14T13:48:19.890Z,42.763,24.116,10,2.8,md,,,,0.3,us,usp0004kpn,2014-11-07T00:47:50.158Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-01-14T06:25:45.280Z,41.62,24.342,10,2.6,md,,,,0.9,us,usp0004knv,2014-11-07T00:47:50.077Z,Bulgaria,earthquake,,,,,reviewed,us,the
1991-01-11T13:20:04.520Z,42.358,24.126,10,2.9,md,,,,0.8,us,usp0004khs,2014-11-07T00:47:49.143Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-12-12T05:37:36.100Z,41.488,24.047,10,2.7,md,,,,1.2,us,usp0004j0m,2014-11-07T00:47:36.318Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-11-28T13:46:26.600Z,42.62,24.222,10,2.8,md,,,,0.4,us,usp0004hh8,2014-11-07T00:47:29.160Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-11-20T11:58:18.690Z,41.935,27.402,10,2.3,md,,,,1.2,us,usp0004h4u,2014-11-07T00:47:27.819Z,western Turkey,earthquake,,,,,reviewed,us,isk
1990-11-18T23:21:39.070Z,41.535,23.742,10,3.1,md,,,,0.9,us,usp0004h3d,2014-11-07T00:47:27.397Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1990-11-18T12:56:22.950Z,42.035,26.843,10,2.7,md,,,,0.8,us,usp0004h2q,2014-11-07T00:47:27.248Z,Bulgaria,earthquake,,,,,reviewed,us,isk
1990-11-14T06:16:04.820Z,41.535,23.49,10,2.5,ml,,,,0.5,us,usp0004gx0,2014-11-07T00:47:26.662Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1990-11-09T13:30:13.870Z,42.49,24.179,10,3,md,,,,1,us,usp0004gpk,2014-11-07T00:47:25.773Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1990-10-27T08:59:03.390Z,41.688,27.619,10,2.2,md,,,,1.1,us,usp0004g7j,2014-11-07T00:47:18.956Z,western Turkey,earthquake,,,,,reviewed,us,isk
1990-10-20T15:03:21.820Z,41.442,28.731,10,1.9,md,,,,0.2,us,usp0004fze,2014-11-07T00:47:17.699Z,western Turkey,earthquake,,,,,reviewed,us,isk
1990-10-20T01:58:13.930Z,41.97,25.196,5,2.8,ml,,,,0.9,us,usp0004fyk,2014-11-07T00:47:17.614Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-10-18T20:15:52.200Z,41.414,23.844,5,2.4,ml,,,,0.4,us,usp0004fwq,2014-11-07T00:47:17.427Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,the
1990-10-18T07:22:49.630Z,41.46,23.886,5,2.7,ml,,,,0.5,us,usp0004fvy,2014-11-07T00:47:17.360Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-10-08T11:24:19.690Z,41.958,23.046,11.7,3,md,,,,1.3,us,usp0004fgn,2014-11-07T00:47:15.758Z,Bulgaria,earthquake,,5.8,,,reviewed,us,ath
1990-10-04T11:39:18.620Z,41.365,23.374,10,3,ml,,,,0.9,us,usp0004fbr,2014-11-07T00:47:13.594Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,the
1990-10-03T10:33:17.810Z,41.389,29.22,10,2.7,md,,,,0.5,us,usp0004fat,2014-11-07T00:47:13.379Z,western Turkey,earthquake,,,,,reviewed,us,isk
1990-09-30T22:57:18.770Z,41.439,22.743,10,3,md,,,,0.8,us,usp0004f7p,2014-11-07T00:47:09.383Z,Macedonia,earthquake,,,,,reviewed,us,ath
1990-09-18T22:59:05.120Z,41.963,23.103,10,3.2,md,,,,1.2,us,usp0004ev9,2014-11-07T00:47:07.536Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1990-09-10T18:28:09.390Z,42.279,25.506,10,2.9,md,,,,1,us,usp0004eje,2014-11-07T00:47:06.412Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1990-08-17T11:41:00.450Z,41.618,22.343,10,2.5,ml,,,,0.5,us,usp0004dhq,2014-11-07T00:46:57.209Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-08-13T02:10:06.110Z,42.212,24.011,10,3,md,,,,1,us,usp0004das,2014-11-07T00:46:56.244Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-08-10T12:38:39.720Z,42.251,23.953,10,2.9,md,,,,0.6,us,usp0004d6u,2014-11-07T00:46:55.616Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-08-08T15:38:36.100Z,42.083,24.754,10,2.9,md,,,,1.4,us,usp0004d45,2014-11-07T00:46:55.293Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1990-08-04T11:32:37.890Z,41.643,22.28,10,2.2,ml,,,,0.9,us,usp0004cyq,2014-11-07T00:46:53.647Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-08-01T12:36:24.950Z,42.653,24.027,10,3.3,md,,,,0.4,us,usp0004cu1,2014-11-07T00:46:50.512Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1990-08-01T12:19:54.010Z,41.621,22.326,10,2.1,ml,,,,0.7,us,usp0004cu0,2014-11-07T00:46:50.505Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-07-27T11:37:02.140Z,41.67,22.331,10,2.1,ml,,,,1.4,us,usp0004cm4,2014-11-07T00:46:46.482Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-07-20T12:16:14.720Z,42.053,24.422,10,2.5,ml,,,,0.5,us,usp0004c9b,2014-11-07T00:46:44.359Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-07-19T11:35:13.290Z,43.247,23.964,10,2.6,ml,,,,1.2,us,usp0004c7g,2014-11-07T00:46:44.255Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-07-17T13:53:32.500Z,42.535,23.986,10,2.6,ml,,,,0.5,us,usp0004c2n,2014-11-07T00:46:43.600Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-07-16T09:05:51.880Z,41.31,22.752,10,2.3,ml,,,,1.1,us,usp0004bye,2014-11-07T00:46:42.463Z,Macedonia,earthquake,,,,,reviewed,us,the
1990-07-16T07:05:07.650Z,41.415,22.736,5,2.9,ml,,,,0.6,us,usp0004bxp,2014-11-07T00:46:41.720Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-07-13T18:54:52.600Z,41.847,22.552,10,2.1,ml,,,,0.3,us,usp0004bt7,2014-11-07T00:46:41.134Z,Macedonia,earthquake,,,,,reviewed,us,the
1990-07-13T12:32:54.210Z,42.334,24.267,10,2.7,ml,,,,0.5,us,usp0004bsu,2014-11-07T00:46:41.049Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-07-12T03:48:50.910Z,41.328,22.674,5,1.9,ml,,,,1.4,us,usp0004bqm,2014-11-07T00:46:40.813Z,Macedonia,earthquake,,,,,reviewed,us,the
1990-07-11T14:54:37.400Z,41.962,23.765,10,3.2,ml,,,,1,us,usp0004bpp,2014-11-07T00:46:40.403Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-06-25T02:40:27.450Z,41.427,23.383,10,2.5,ml,,,,0.4,us,usp0004az8,2014-11-07T00:46:33.766Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-06-24T19:12:03.530Z,41.41,23.416,10,1.1,ml,,,,0.6,us,usp0004ayq,2014-11-07T00:46:33.734Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-06-23T14:33:42.150Z,41.586,23.783,10,2.9,ml,,,,1.3,us,usp0004awp,2014-11-07T00:46:33.425Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-06-22T05:57:29.270Z,41.813,22.727,5,2.3,ml,,,,1.4,us,usp0004auf,2014-11-07T00:46:33.139Z,Macedonia,earthquake,,,,,reviewed,us,the
1990-06-12T04:21:19.480Z,43.982,26.368,19.6,3.3,mb,,,,0.9,us,usp0004adm,2014-11-07T00:46:30.981Z,Bulgaria,earthquake,,3.4,,1,reviewed,us,us
1990-05-18T12:37:35.720Z,42.496,24.218,10,2.9,ml,,,,1.1,us,usp00049fp,2014-11-07T00:46:22.747Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-05-16T19:39:58.710Z,41.654,22.688,10,2.6,ml,,,,1.2,us,usp00049d2,2014-11-07T00:46:22.423Z,Macedonia,earthquake,,,,,reviewed,us,the
1990-05-15T12:52:25.200Z,41.301,23.433,10,2.1,ml,,,,0.4,us,usp00049ax,2014-11-07T00:46:21.970Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,the
1990-05-05T12:36:03.160Z,42.551,24.155,5,2.9,ml,,,,1.3,us,usp00048wd,2014-11-07T00:46:18.228Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-04-12T12:18:44.950Z,42.326,24.255,10,2.6,ml,,,,1.2,us,usp00047ur,2014-11-07T00:46:09.256Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-03-28T12:15:20.360Z,42.458,24.241,10,3.1,md,,,,0.5,us,usp0004760,2014-11-07T00:46:00.387Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1990-03-26T00:46:50.610Z,41.351,22.699,10,2.2,ml,,,,0.1,us,usp000472w,2014-11-07T00:45:58.971Z,Macedonia,earthquake,,,,,reviewed,us,the
1990-03-22T13:19:48.340Z,42.29,23.935,10,2.6,ml,,,,0.1,us,usp00046y0,2014-11-07T00:45:58.166Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-03-22T07:15:49.720Z,41.916,23.059,10,3.3,ml,,,,0.8,us,usp00046xm,2014-11-07T00:45:58.142Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1990-03-21T13:25:02.580Z,42.505,24.115,10,2.9,ml,,,,1.5,us,usp00046wq,2014-11-07T00:45:57.845Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-03-16T19:26:35.770Z,41.485,22.717,10,2.5,ml,,,,1.1,us,usp00046q8,2014-11-07T00:45:57.182Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-03-16T19:21:56.360Z,41.326,22.741,10,3.4,md,,,,1.2,us,usp00046q7,2014-11-07T00:45:57.180Z,Macedonia,earthquake,,,,,reviewed,us,ath
1990-03-12T18:17:51.850Z,41.825,22.782,10,2,ml,,,,1.1,us,usp00046h3,2014-11-07T00:45:55.316Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-03-11T17:54:06.960Z,41.854,23.272,10,3.9,md,,,,0.9,us,usp00046ff,2014-11-07T00:45:54.910Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-03-08T12:10:41.200Z,42.762,23.776,10,2.6,ml,,,,0.7,us,usp00046bh,2014-11-07T00:45:54.486Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-03-08T05:17:43.290Z,42.032,24.933,10,2.6,ml,,,,0.4,us,usp00046au,2014-11-07T00:45:54.337Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-03-07T14:51:58.050Z,42.578,24.163,5,2.9,ml,,,,1.2,us,usp000469x,2014-11-07T00:45:54.217Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-03-02T13:17:42.320Z,42.572,23.832,10,2.9,ml,,,,1.4,us,usp000463c,2014-11-07T00:45:51.196Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-03-01T15:06:30.130Z,41.952,24.746,10,2.7,ml,,,,0.6,us,usp0004624,2014-11-07T00:45:50.626Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-02-26T21:28:53.260Z,42.288,22.652,10,2.7,ml,,,,0.7,us,usp00045yf,2014-11-07T00:45:48.093Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1990-02-03T22:50:20.230Z,41.438,22.647,10,2,ml,,,,1.4,us,usp000451n,2014-11-07T00:45:39.512Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-02-03T11:12:33.860Z,41.447,22.389,10,2.3,ml,,,,1,us,usp0004514,2014-11-07T00:45:39.410Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-02-02T21:04:14.550Z,41.415,22.703,10,2.5,ml,,,,1.2,us,usp000450f,2014-11-07T00:45:39.219Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-01-31T20:03:09.470Z,41.347,22.731,10,1.8,ml,,,,1.3,us,usp00044xw,2014-11-07T00:45:36.217Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-01-31T19:40:25.850Z,41.411,22.715,10,3,ml,,,,0.6,us,usp00044xu,2014-11-07T00:45:36.208Z,Macedonia,earthquake,,,,,reviewed,us,the
1990-01-31T10:33:45.480Z,41.329,22.686,10,2.1,ml,,,,0.2,us,usp00044xd,2014-11-07T00:45:36.182Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-01-31T10:16:14.580Z,41.415,22.662,15.9,4.6,mb,,,,1.1,us,usp00044xc,2014-11-07T00:45:36.168Z,Macedonia,earthquake,,2.9,,16,reviewed,us,us
1990-01-29T01:07:50.040Z,41.709,24.288,10,2.3,ml,,,,0.5,us,usp00044un,2014-11-07T00:45:35.927Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-01-27T22:50:12.820Z,41.632,22.764,10,2.1,ml,,,,0.9,us,usp00044t9,2014-11-07T00:45:35.832Z,Macedonia,earthquake,,,,,reviewed,us,sko
1990-01-18T22:51:08.500Z,41.902,23.182,10,2.4,ml,,,,0.3,us,usp00044ev,2014-11-07T00:45:33.609Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-01-18T13:15:01.000Z,42.303,24.011,10,2.7,ml,,,,1.6,us,usp00044eb,2014-11-07T00:45:33.505Z,Bulgaria,earthquake,,,,,reviewed,us,the
1990-01-16T14:11:20.350Z,42.194,24.251,10,2.9,ml,,,,1,us,usp00044c1,2014-11-07T00:45:33.256Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-12-28T13:45:56.990Z,42.562,24.472,10,2.9,ml,,,,0.4,us,usp00043p9,2014-11-07T00:45:24.208Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-12-27T13:33:56.610Z,42.562,24.074,10,3,ml,,,,0.5,us,usp00043mr,2014-11-07T00:45:24.055Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-12-26T12:42:22.370Z,41.314,22.519,10,1.8,ml,,,,0.4,us,usp00043k9,2014-11-07T00:45:23.931Z,Macedonia,earthquake,,,,,reviewed,us,the
1989-12-26T05:56:04.880Z,41.721,23.132,10,2.8,ml,,,,0.6,us,usp00043jx,2014-11-07T00:45:23.910Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-12-24T06:17:49.190Z,41.369,22.604,5,1.9,ml,,,,1.1,us,usp00043gx,2014-11-07T00:45:23.553Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-12-13T18:15:40.090Z,41.744,24.267,10,2.5,ml,,,,0.8,us,usp000431q,2014-11-07T00:45:21.081Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-12-12T06:50:50.600Z,41.309,23.348,10,3.1,md,,,,1,us,usp0004303,2014-11-07T00:45:20.907Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,ath
1989-12-06T14:39:53.540Z,41.938,23.195,10,1.5,ml,,,,0.7,us,usp00042tn,2014-11-07T00:45:19.799Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1989-11-28T12:30:40.930Z,41.951,22.973,10,3,ml,,,,0.8,us,usp00042h6,2014-11-07T00:45:14.655Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-11-16T13:38:09.820Z,41.968,23.076,10,2.9,ml,,,,1.1,us,usp000423d,2014-11-07T00:45:12.613Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1989-11-03T11:50:18.050Z,41.78,23.302,10,2.5,ml,,,,0.6,us,usp00041p7,2014-11-07T00:45:10.009Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-10-31T13:34:15.620Z,41.506,22.324,10,2.1,ml,,,,0.5,us,usp00041hs,2014-11-07T00:45:06.178Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-10-29T11:58:45.760Z,41.597,22.613,10,2.1,ml,,,,1.4,us,usp00041e1,2014-11-07T00:45:05.392Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-10-25T15:27:43.810Z,43,26.616,36.9,4.2,mb,,,,1,us,usp000418n,2014-11-07T00:45:04.577Z,Bulgaria,earthquake,,8.7,,13,reviewed,us,us
1989-10-14T01:06:07.330Z,41.478,23.143,10,1.4,ml,,,,0.7,us,usp00040nr,2014-11-07T00:45:01.739Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1989-08-21T19:46:43.520Z,41.82,22.853,10,2.1,ml,,,,0.6,us,usp0003yr4,2014-11-07T00:44:44.343Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-08-04T20:39:30.520Z,41.794,22.588,10,1.8,ml,,,,0.8,us,usp0003y28,2014-11-07T00:44:39.753Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-06-08T17:17:41.780Z,41.299,22.795,10,1.9,ml,,,,0.6,us,usp0003w3d,2014-11-07T00:44:21.676Z,Macedonia region,earthquake,,,,,reviewed,us,sko
1989-06-03T19:49:56.500Z,41.826,23.184,10,2.5,ml,,,,0.5,us,usp0003vy7,2014-11-07T00:44:20.176Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1989-06-03T16:37:37.850Z,41.904,23.186,10,3.3,ml,,,,1,us,usp0003vy1,2014-11-07T00:44:20.088Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1989-04-27T22:04:33.730Z,41.351,23.262,10,1,ml,,,,0.2,us,usp0003ugv,2014-11-07T00:44:02.529Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,sko
1989-04-23T23:56:19.480Z,41.966,23.509,7,2.5,ml,,,,0.8,us,usp0003ua2,2014-11-07T00:44:01.616Z,Bulgaria,earthquake,,2.9,,,reviewed,us,sko
